"WT_Dex_1"	"WT_Dex_2"	"WT_Dex_4"	"dQ_snf5_Dex_1"	"dQ_snf5_Dex_2"	"dQ_snf5_Dex_4"	"HtoA_snf5_Dex_1"	"HtoA_snf5_Dex_2"	"HtoA_snf5_Dex_4"	"Null_Dex_1"	"Null_Dex_2"	"Null_Dex_4"	"WT_Stv_pH5_1"	"WT_Stv_pH5_2"	"WT_Stv_pH5_4"	"WT_Stv_pH7_1"	"WT_Stv_pH7_2"	"WT_Stv_pH7_4"	"dQ_snf5_Stv_pH5_2"	"dQ_snf5_Stv_pH5_3"	"dQ_snf5_Stv_pH5_4"	"HtoA_snf5_Stv_pH5_2"	"HtoA_snf5_Stv_pH5_3"	"HtoA_snf5_Stv_pH5_4"	"Null_Stv_pH5_2"	"Null_Stv_pH5_3"	"Null_Stv_pH5_4"
"YDR406W"	6772.65017189811	7196.11047915899	4871.00622718127	3839.46274960918	5495.65766257055	3393.08317155909	5528.56145093595	8139.03896451667	5242.93478526155	1686.90649498721	1993.67344932848	1654.83529152024	2754.63261057486	6020.88042292465	2941.20637948411	6783.23405633323	12057.0347597036	4933.11296409447	4650.99791657697	978.91274398591	3368.20461503639	12721.3712063422	1970.53037828012	4514.3899351947	2498.43207759339	2094.2433210472	1996.23863416831
"YDR406W-A"	93.6732228880543	93.7061970634066	47.6936404266545	16.7467116150444	18.8207454197622	20.3468722452144	43.3408705780491	54.3226996480975	60.7571243656701	28.4866735570527	24.4693994365272	21.8316001519821	111.882837124189	121.236775862973	73.8915857216108	45.8647208285529	61.4226299079242	29.3201364879315	26.4825504146732	6.27508169221737	28.0683717919699	147.154168187362	3.09994291286857	52.2853071590347	55.1493368298207	42.5157452209975	45.117209416175
"YDR407C"	1012.12774974166	910.78920510227	1086.00764840366	956.795456939536	1026.22590815124	1058.03735675115	990.772301414203	1167.0014441643	1045.83263408107	1042.24068688086	1246.19155701742	894.367886226201	457.176420662635	449.72290505927	524.469624741433	668.992307257859	652.899806799046	546.087542087724	380.686662210927	483.181290300738	569.226579941149	597.147349166105	525.956980883368	623.597931726048	534.781448046746	440.243684385168	538.24039303507
"YDR408C"	1894.02687254139	2037.01508756527	1879.59855058487	2702.91925466817	2958.81929309629	2470.69162977603	2296.19932322504	1990.27132331392	2061.69175347507	2551.41510989255	1663.91916168385	2496.07961737662	2910.88277966209	2961.29016719355	2550.86604621561	2973.29914336826	3319.09692724672	2687.37375997197	2787.28843114435	2583.24196329615	2482.36680128182	2750.07680982033	1933.3310633257	2570.90681055156	2624.60707549192	2918.50018807363	2423.66482863733
"YDR409W"	1581.02122533009	1756.77225522611	1552.77983421862	1424.58693471978	1489.81058480644	1283.79074880519	1703.29621371733	1722.40421815261	1657.45435269548	1392.75062673504	1545.06779299214	1431.42524996496	1960.84317132307	1771.03992848478	1498.71411909267	2142.9895421617	2534.25221175657	1880.15375228861	1085.7845670016	784.385211527172	1175.5034106477	1532.32275134231	856.617558256016	1185.9837965342	1997.07447004957	2103.84365061323	1685.95887818338
"YDR410C"	358.699902278647	369.570235147267	406.568738063284	473.373714985255	528.962002850158	550.334449299132	442.943697307662	379.322299266888	480.386329984565	445.259093206977	360.049734566043	379.869842644489	288.387657759763	258.856899815536	303.598036986618	211.926641069865	243.415607412885	262.048719860888	225.101678524722	330.487635790115	343.556870733711	282.578656301818	300.694462548252	334.115865260173	179.653142703204	238.636763498502	208.172387306211
"YDR411C"	1529.23440292043	1615.77508020547	1520.72345294825	1358.7165357006	1165.89565047685	1333.20458140071	1296.75884769523	1115.48853932559	1761.95660660443	2358.20115011428	1684.31032788095	2524.4606975742	2311.92379816105	2270.7320452173	1878.61325003095	2391.2916514749	2113.39345127635	2683.70874291098	1542.60856165471	1593.87074982321	1535.90130445659	1818.10041130037	1541.70494199997	1479.29161718244	2029.66271453992	2404.88255629094	2230.53151113651
"YDR412W"	182.015449351585	155.885075488658	303.362827631835	371.776997853986	479.433725429731	801.27920699011	241.842057825514	226.656781290338	301.355336853723	125.712928958298	88.5559217702888	176.108241225989	197.723979400507	184.312666007897	613.621429253376	189.785051704357	520.954898107949	385.743045669349	374.066024607258	945.445641627418	927.379004006685	251.65495429143	445.358465148785	1146.45100331639	166.283606502035	259.894636109001	275.452436435595
"YDR413C"	79.9649463678513	104.215303276125	109.460814093961	259.015806312687	145.613135616055	354.616916273737	154.293499257855	58.0690927272766	52.6561744502474	97.8455309133551	61.7561033398067	56.0344403900874	168.788762902871	137.620123952563	393.553010908579	284.677577556536	204.742099693081	120.029308747469	393.927937418263	562.665658402158	469.303176361736	121.562138937386	428.825436280153	701.388266767539	195.529466942092	121.375595227686	273.077846466323
"YDR414C"	408.202011934936	394.967241828004	452.69865257431	269.063833281713	312.028147748688	310.047577069934	345.860147212832	449.567169501496	414.768635669641	377.758062387004	503.370502694273	348.577882426648	253.665397962601	217.079362187079	176.697270203852	82.240189071888	141.044557566344	104.452986238256	62.8960572348487	133.868409433971	262.719959972838	138.623491770703	113.664573471848	237.19675930684	198.871850992384	216.007415235713	213.713097234513
"YDR415C"	919.977668689184	866.125503698216	861.612979511036	828.404001224196	855.848633824974	856.506431655692	900.623290611861	850.431228973664	813.335371508436	751.800471701349	845.942094805654	914.744046368051	678.04857326125	746.261505480865	616.834106893446	811.331096036126	668.82419233073	837.456398436543	1132.12903022728	870.144661320809	712.936643516035	1092.99291588439	879.350472950386	863.345193821134	787.131443843805	805.741945720517	668.051311355293
"YDR416W"	702.929957119302	672.582797613984	795.154628096846	720.108599446909	830.093929566352	890.417885397716	805.273375340153	856.987416862228	773.640716922866	580.261154846922	774.864315490027	595.274964144046	766.783237187331	597.173037865588	665.024271494497	762.303291012501	891.765589774306	658.786816713211	645.512166357658	957.995805011852	591.681277374725	605.678025582764	845.251100908831	740.921059985345	538.959428109612	484.816643084601	570.693122615126
"YDR417C"	51.786822409656	26.2727655317962	48.4755033844685	60.2881618141598	39.6226219363414	93.9831717993236	52.009044693659	17.7953671261009	92.3508290358185	46.4456634082382	25.0520041850159	0	26.0416948478716	17.2025154940704	90.7581433319784	177.132714924067	93.2714009712923	139.270648317675	52.9651008293463	14.6418572818405	34.8047810220426	15.995018281235	13.4330859557638	91.8181003768414	17.5475162640339	4.11442695687073	0
"YDR418W"	2497.19103943033	2448.62174756341	4916.35427873448	8323.11567267706	8072.11865398115	14650.7169152327	5011.07145623404	3561.88322002956	4263.52994048695	2059.09107776523	1321.34756957247	2285.04081590746	797.647468118141	801.145721580994	5092.094059511	1543.58508719544	2481.9292307239	1638.26262626317	5140.92509924843	11583.8008038333	10989.328923992	2929.22101457016	6576.01223249854	14593.9769543413	305.828140601733	266.752014370452	545.364162942888
"YDR419W"	763.094059624638	766.288994677391	683.348225129443	612.929645110625	624.056295497377	563.899030795942	728.126625711225	679.033745601218	772.830621931323	636.615226448918	704.36914092289	708.799284934353	682.871109344189	688.919787167297	628.078478633691	716.438570183948	593.752089109934	659.703070978458	559.443877509971	458.080963531868	641.081611728592	598.213683718187	542.490009752001	598.092903843592	717.776974800242	693.280942232717	637.97317174451
"YDR420W"	1197.1894827644	1175.26837812235	1041.44145980826	1234.79086974927	1400.65968544967	1562.83356816813	1265.55342087903	1468.58608703822	1424.95709012285	1558.71646398047	1872.49166164282	1552.95449081099	1186.34387640304	1332.78536708822	1465.78417328195	1423.38788778268	1310.34943803572	1556.71599665611	1314.19656432816	1681.72189351426	1615.61548034579	1367.04089576955	1483.83934095976	1829.98575056621	1611.8647082534	1527.82387665133	2042.14737357424
"YDR421W"	1024.31288442628	1018.50754378263	961.691438111229	849.616502603252	770.65999666184	872.977709187532	1104.32538232869	1168.87464070389	929.178955298981	1066.39243185315	1284.64347041768	1039.91188723941	988.619897002533	996.926731251606	742.931704266195	683.226186135685	634.70050904855	649.624274060732	959.992452531902	878.511436910432	822.964660940557	1213.48872026969	1133.54579180561	679.708993067451	1022.7695193894	1113.63822965968	954.585167647493
"YDR422C"	1555.88938504305	1510.68401807828	1455.04696449187	966.843483908563	924.197656665163	920.453744426366	1377.3728669704	1505.11341956022	1463.84164971688	1539.51892310507	1859.67435717607	1344.8265693621	1550.92760427324	1471.22465844526	1248.92843257723	1447.11101924572	1217.07803706442	1346.89376991435	764.683643223687	656.791883785418	862.260381449315	1260.40744056131	942.382645512047	865.89569660938	1651.13772084433	1570.33962187233	1642.42472874672
"YDR423C"	1943.52898219768	1932.79978428914	1660.67692239695	1778.50077351771	1792.92364261945	1632.59427300887	1627.01628149996	1640.92016868046	1667.98558758553	1891.88668949557	1716.35358904783	2140.95225490438	2151.81560020746	2410.8096713833	1798.2963090292	7847.61188797516	6824.73665643602	7401.5019546722	6584.22409684811	6107.74618042491	2684.459078184	4117.11770558988	5537.53135668756	1767.4984322542	2027.99152251477	2643.51931978944	1734.24220755859
"YDR424C"	504.921518494146	591.137224465416	555.122700047946	545.942798650447	591.367632399895	654.006607881891	548.695421518102	412.103238709705	606.761148665158	921.481962019445	555.222325309771	825.234485744924	1114.97034237554	1236.94278076411	957.37793674087	800.260301353372	944.088570806983	863.111517863483	1251.30050709331	1495.56113664514	824.087395812236	1250.81042959257	1043.64744733242	870.996702185871	1173.17680165255	1075.23691139555	1013.9499168793
"YDR425W"	1002.2273278104	867.877021400336	996.87527121286	619.628329756642	684.480793950298	533.863171767292	770.600678877714	812.030699912078	922.698195366642	772.236563600973	1017.81049560983	954.768646646684	910.494812458918	1016.58674895911	673.055965594672	1674.85308129095	1517.36644994761	1716.14423880924	910.33767050439	930.803784345577	636.590672241877	942.63974404078	711.953555655483	511.375809043242	1022.7695193894	1259.70038662859	930.839267954769
"YDR426C"	130.990197859718	147.127486978059	132.916702828381	60.2881618141598	76.2735472274572	80.4185903025141	97.08355009483	102.089211407631	109.362823858206	185.163378120843	201.581242977105	130.261880906827	271.026527861182	225.271036231875	142.160985573099	147.083415070877	282.089115132689	216.236006598495	82.7579700458536	8.36677558962317	69.6095620440853	130.092815354044	44.4325150844496	73.9645808591223	277.41787617425	255.78020915213	261.204896619961
"YDR427W"	1542.94267944063	1403.84143824898	1501.95874196071	1676.90405638645	1734.48027526334	1780.83577079543	1428.5150942525	1303.74479155434	1328.55578612932	1631.79097440943	1362.71250671517	1782.91401241187	1574.07577747135	1497.43801538861	1403.13695930059	1336.40307241818	1053.28435730996	1452.26301041786	1820.67534100878	1995.47597812513	1732.37990700038	1631.49186468597	1935.39769193428	1706.2863653363	1555.879775411	1543.59584665267	1476.20343089766
"YDR428C"	437.903277728709	396.718759530123	439.406982291472	475.606609867261	501.226167494719	521.267488948826	442.076879896101	370.892914838734	393.706165889542	418.630246186253	509.196550179161	392.968802735678	427.276696948412	381.732010487468	418.451262619122	265.6990723861	252.515256288133	228.147312046717	433.651763040273	478.997902505926	454.707623029912	333.76271480177	466.024751234576	490.971786737277	344.265557180093	330.525632201948	346.690135513766
"YDR429C"	985.472767619043	1023.76209688899	1936.6745465053	1908.00867667406	1849.38587887873	3988.95585874037	1370.43832767791	1027.44830196488	1429.8176600721	1075.06228902269	867.498470499737	1043.55048726475	1050.34835886415	998.565066060565	4115.44005692971	1391.75704583195	1471.86820557137	1472.42060425331	4670.85982938798	9111.41861709963	6044.80454911863	2653.04036558084	5492.06552729882	9063.21165803072	1278.46189923675	1358.44663359348	1275.15481349926
"YDR430C"	1359.40408825347	1310.13524118557	1399.53469448707	1290.61324179942	1215.42392789727	1350.6447576109	1295.02521287211	1280.32983480947	1348.80816091788	1037.9057582961	1074.32315621324	1147.61444798919	1414.93208673436	1210.72942382077	1502.72996614276	2671.22460273883	2422.78151303479	2339.19713917778	1439.98867879785	1713.09730197534	1519.06028138141	1486.47036560277	1867.19894785117	1651.45055538902	1162.3140534891	1154.09676140224	1006.82614697148
"YDR431W"	6.09256734231248	1.75151770211975	3.90931478907004	4.46578976401184	3.96226219363414	3.87559471337417	6.06772188092688	3.74639307917914	2.4302849746268	1.23855102421968	4.66083798790994	7.2772000506607	4.82253608293919	0	3.21267764007003	7.90771048768154	11.37456109406	19.241339570205	6.62063760366829	0	6.73640923007277	14.9286837291526	10.3331430428952	1.2752513941228	3.34238405029216	3.4286891307256	1.58305997951491
"YDR432W"	3229.06069142561	2857.60113100837	3619.24363172104	8842.26373274344	8896.26919025705	10841.9762106642	5593.57275680302	4849.70584099739	3140.73828220937	2065.90310839843	1401.16442011542	3101.54266159159	2210.65054041932	3478.18479942015	6843.00337334917	19377.0537790148	19061.4894814258	14086.4930739206	34238.6273673706	43124.4530828152	16262.8146162673	15361.6155572981	29936.1487095718	13137.6398622531	3462.70987610268	3740.69984162163	2255.06894081899
"YDR433W"	639.71957094281	624.416060805691	591.870259065204	1972.76262825223	1640.37654816453	1781.80466947378	1027.17863269976	725.863659090958	492.537754857699	540.008246559782	227.215851910609	664.408364625322	682.871109344189	1475.32049546766	2053.70418141477	5206.43658508953	5393.81687080327	3091.44189094628	11248.4632886324	11995.8645016222	4311.30190724657	4206.68980796479	9957.01663613386	3717.35781386795	1091.28839242039	966.204597038476	829.523429265815
"YDR434W"	793.5568963362	632.29789046523	820.174242746894	533.661876799415	667.641179627352	763.492158534712	651.846693493859	742.722427947264	627.013523453715	849.646002614704	1051.60157102218	702.249804888758	592.207430984932	522.628804057949	497.161864800837	1016.93156871585	944.088570806983	919.91928230885	390.617618616429	543.840413325506	579.331193786258	577.953327228623	431.925379193021	584.065138508241	544.808600197623	600.020597876981	498.663893547198
"YDR435C"	1577.21337074114	1716.48734807736	1656.76760760788	1118.68033588497	1245.14089434953	1241.15920695808	1466.65506036118	1404.89740469218	1543.23095888802	1185.91260569035	1290.46951790256	1263.3219287947	1364.77771147179	1331.96619968374	1038.49804715264	2195.1804313804	1763.0569695793	2327.28583372956	1731.29673335926	1554.1285657725	1349.52731575791	1698.67094146715	2137.92729557503	915.630500980169	1452.26586985195	1848.0634414611	1076.48078607014
"YDR436W"	2182.66225038344	2350.5367562447	2083.66478257433	1636.71194851034	1550.23508325936	1568.6469602382	1863.65743485611	1787.02949876845	2247.20350653825	2339.62288475098	2241.86307218468	2719.48965893191	2629.24667241844	2532.86561465075	1931.62243109211	2731.3232024452	2197.5652033724	2677.29496305424	2499.29069538478	1566.67872915694	1806.48040853118	2540.00890306011	1941.59757776002	1313.50893594648	2510.13042176942	3254.51172288474	2240.0298710136
"YDR437W"	193.439013118421	159.388110892897	142.299058322149	175.282248237465	167.405577681042	133.708017611409	180.298021604684	177.017072991214	157.968523350742	117.04307178876	145.068582373697	178.291401241187	90.6636783592567	140.077626166002	97.986668022136	94.8925258521785	116.020523159412	110.866766094991	105.930201658693	54.3840413325506	106.659812809486	105.567120656151	112.631259167558	96.9191059533326	101.942713533911	156.348224361088	130.60244830998
"YDR438W"	635.150145436076	592.888742167535	522.284455819757	490.120426600299	465.565807752011	373.025991162264	612.839909973615	501.080074340209	452.843100272127	607.509277379755	675.238903498452	708.799284934353	494.79220210956	531.639645507224	310.023392266758	327.379214190016	302.563325101997	368.334214629639	284.687416957736	280.286982252376	327.838582530208	383.880438749639	333.760520285517	320.088099924822	605.807109115455	571.905347005031	570.693122615126
"YDR439W"	467.604543522483	464.152191061734	401.095697358586	389.640156910033	399.197916008639	331.363347993492	454.212323657955	483.284707214108	394.516260881084	377.758062387004	464.335984545528	387.147042695149	422.454160865473	399.753693386018	346.969185127564	480.788797651038	441.332970449529	530.51121957851	337.652517787083	278.19528835497	391.834470215899	420.135813520438	346.160291936991	422.108211454646	348.443537242958	405.956793077912	315.820465913225
"YDR440W"	286.350665088686	338.918675360172	333.073620028767	295.858571865784	230.801772779189	357.523612308767	283.449293580441	272.550096510282	383.985025991035	286.724562106857	332.667311387072	328.201722284798	381.944857768783	351.422816521725	367.048420378001	183.458883314212	277.539290695065	247.388651616922	281.377098155902	399.513534404506	419.902842007869	272.981645333077	246.962118725196	504.999552072628	294.12979642571	356.583669595463	396.556524868486
"YDR441C"	283.30438141753	345.924746168651	344.019701438163	355.030286238941	318.962106587548	378.839383232325	281.715658757319	270.676899970693	382.36483600795	459.502429985503	468.414217784949	520.31980362224	298.032729925642	336.677803241093	315.645578136881	336.868466775234	277.539290695065	302.363907531793	344.273155390751	545.932107222912	405.307288676045	221.797586833125	360.626692197044	380.024915448594	381.031781733307	438.186470906732	548.530282901917
"YDR442W"	72.3492371899607	112.097132935664	100.078458600193	36.8427655530977	32.6886630974816	29.0669603503063	55.4763143399029	58.0690927272766	96.4013039935298	191.975408754051	187.598729013375	130.261880906827	180.362849501926	175.301824558623	135.735630292959	47.4462629260893	45.4982443762401	49.4777303233844	56.2754196311805	119.22655215213	65.1186225573701	115.164131624892	24.7995433029486	94.368603165087	267.390724023373	189.263640016053	258.038776660931
"YDR443C"	772.994481555895	831.095149655821	784.20854668745	571.621089793515	492.311077559042	564.867929474285	737.661617238396	807.347708563104	860.320881017888	880.609778220196	1107.5316268771	892.184726211002	709.877311408648	735.612329222631	708.395419635442	578.844407698289	495.930863701017	670.698122161433	662.063760366829	506.189923172201	611.890505064943	737.903510040973	659.254526136717	622.322680331925	1007.72879116309	1113.63822965968	796.279169696001
"YDR444W"	975.572345687785	921.298311314988	947.617904870578	811.657289609152	732.027940273907	967.929779665199	984.704579533276	949.710645571911	993.986554622362	759.851053358777	838.3682330753	842.69976586651	896.027204210101	865.040779130399	947.73990382066	463.391834578138	561.903318046566	624.88540889904	794.476512440195	1156.7067252654	1103.64837886026	800.81724861383	966.148874510706	1183.43329374596	1059.53574394262	1152.0395479238	983.080247278761
"YDR445C"	95.1963647236324	92.8304382123467	82.0956105704708	113.877638982302	58.4433673561036	80.418590302514	87.5485585676592	60.878887536661	78.5792141795999	131.905684079396	78.0690362974915	95.3313206636552	274.884556727534	172.844322345184	183.925794894009	72.7509364866702	120.570347597036	80.6303753418116	158.895302488039	125.501633844347	88.6960548626248	163.149186468597	157.063774252008	198.939217483156	222.268539344429	178.291834797731	288.116916271714
"YDR446W"	0.761570917789059	7.006070808479	0.781862957814008	7.81513208702072	7.92452438726828	2.90669603503063	3.46726964624393	4.68299134897392	5.67066494079587	4.3349285847689	8.15646647884239	8.00492005572677	7.7160577327027	2.45750221343863	7.22852469015757	109.126404730005	125.12017203466	89.7929179942902	6.62063760366829	16.7335511792463	10.1046138451092	10.6633455208233	10.3331430428952	0	5.01357607543825	16.4577078274829	4.74917993854474
"YDR447C"	470.650827193639	465.903708763853	1664.58623718602	1593.17049831122	1765.18780726401	4381.3598234695	1126.86263502928	791.425537976592	930.799145282065	499.755338272643	273.824231789709	469.379403267615	286.458643326588	235.101045085629	1984.63161215326	336.868466775234	591.477176891122	518.599914130288	2151.70722119219	7481.98907102051	4289.96994468468	1198.56003654054	3445.06989050128	5034.6925039968	83.5596012573041	96.0032956603169	200.257087408636
"YDR448W"	534.62278428792	504.437098210488	529.321222440083	537.011219122424	485.377118720182	607.499471321401	590.302657273029	565.70535495605	636.734663352222	434.112133988999	448.023051587843	415.528122892726	401.23500210054	450.542072463749	470.65727427026	1874.12738558053	2388.65782975261	1286.42098840799	638.89152875399	692.350680041317	489.512404051955	592.882010957776	712.986869959772	610.84541778482	371.00462958243	283.209722197935	411.595594673877
"YDR449C"	57.8793897519685	35.9061128934549	107.897088178333	261.248701194693	246.650821553725	489.293832563489	107.485359033562	81.4840494721462	83.4397841288535	26.0095715086134	18.060747203151	72.772000506607	45.3318391796283	43.4158724374159	272.274429995935	183.458883314212	263.889817382193	251.053668677913	307.859648570575	573.124127889187	390.711735344221	143.955164531115	486.691037320366	647.827708214381	51.8069527795286	39.0870560902719	69.6546390986562
"YDR450W"	3250.38467712371	2752.51006888119	5368.27106835098	8405.73278331128	8612.96744341221	14503.4443161245	5445.34697942609	3853.16528193574	4250.56842062228	2848.04808019316	1757.13592144205	2758.05881920041	1693.67467232824	1626.0472978919	6614.10009149418	1679.59770758356	2593.39992944569	2419.8275145196	6663.67174809213	16934.3537933973	12077.2590146488	4767.5817823601	10618.3377908792	14782.7141606715	803.007768082692	688.480777449702	1007.61767696124
"YDR451C"	629.819149011552	573.622047444218	548.867796385433	562.689510265492	507.16956078517	404.030748869257	764.532956996787	586.310516891535	746.097487210428	383.950817508102	453.84909907273	414.80040288766	464.892478395338	448.084570250311	465.838257810155	230.905146240301	282.089115132689	243.72363455593	182.067534100878	276.103594457564	489.512404051955	303.905347343464	229.395775552275	907.978992615432	194.693870929519	182.406261754602	397.348054858243
"YDR452W"	3882.48853888863	3878.73595134419	3573.11371721002	3244.3962635546	3260.9417853609	3377.58079270559	3456.8678373052	3838.17970961902	3566.03815276906	5175.90473021406	5398.41559949668	4300.82522994048	4555.36758394435	4514.43156608677	3675.30322024012	4700.34311387791	4335.98268905568	3622.86936479003	3730.72928966708	3183.55811185161	3166.1123381342	4445.54874763124	3149.54199947447	3120.54016141849	4755.37690755318	4036.25284469018	4257.63981490536
"YDR453C"	942.063225305067	671.707038762924	817.046790915638	305.906598834811	265.471566973487	316.829867818338	466.347767419809	313.760420381253	338.619706464668	300.348623373274	308.780516699033	370.40948257863	703.125760892533	1744.00740413695	796.744054737368	2267.93136786707	4072.09287167349	3861.09547375448	16942.2116277872	39871.8690723492	2562.08097717101	4159.77108767317	34946.6897710717	768.976590656047	371.840225595003	536.246980045485	322.152705831285
"YDR454C"	1325.89496787075	1066.67428059093	1538.70630097797	2501.95871528763	2549.71572160357	3535.51127727559	1779.5761459347	1330.90614137839	1386.88262552036	1488.11905559995	1088.30567017697	1415.41540985351	1335.84249497415	1294.28449907768	2363.72757368153	901.478995595696	1228.45259815848	1275.42593722502	3926.0380989753	7082.47553661601	3342.38171298777	2257.43024675829	4354.38647827606	3385.79245139603	1117.19186881016	948.375413558702	1185.71192465667
"YDR455C"	6.85413826010154	8.75758851059875	7.03676662032607	33.4934232300888	17.8301798713536	23.253568280245	11.2686263502928	18.7319653958957	21.062469780099	4.3349285847689	6.99125698186491	49.4849603444928	37.6157814469256	41.7775376284568	15.2602187903327	83.8217311694243	68.2473665643602	84.295392402803	162.205621289873	83.6677558962316	8.98187897343036	77.8424223020101	147.763945513402	0	35.9306285406408	35.6583669595463	16.6221297849066
"YDR456W"	1669.36345179362	1642.04784573727	1689.60585183607	1041.64546245576	1273.86729525338	1121.01577084348	1378.23968438196	1441.42473721417	1512.44734920941	2083.86209824962	2229.62837246642	1488.18741036011	1574.07577747135	1474.50132806318	1116.40547992434	1488.23111378167	1160.20523159412	1290.08600546899	781.235237232858	870.144661320809	1121.61213680712	1135.64629796768	919.649730817677	1100.54195312797	1791.5178509566	1772.63228058514	1598.89057931006
"YDR457W"	1170.53450064178	1045.65606816549	1171.23071080538	1488.22443885694	1950.4235648164	2107.35462539721	1246.48343782469	1530.40157284468	924.318385349727	1479.44919843041	1634.20631951092	1069.02068744206	1550.92760427324	1301.657005718	2251.28385627907	1562.56359236587	1283.05049140997	1502.65699500649	2469.49782616827	3223.30029590232	2146.66907464986	1812.76873853996	2725.88313471577	2794.07580452305	1682.05477330953	1300.84465619729	1599.68210929982
"YDR458C"	1068.48399765805	979.09839548494	1005.47576374881	761.417154764018	667.641179627352	761.554361178025	964.767779067374	959.076628269859	1114.69070836216	1028.61662561445	1173.94856820482	1089.39684758391	1003.08750525135	937.127510724599	851.359574618559	860.358901059752	771.19524217727	820.047567396833	1466.47122921253	865.961273525998	894.819692728	1045.00786104068	1341.2419669678	988.319830445168	1019.42713533911	938.77508399267	1032.15510664372
"YDR459C"	763.855630542427	686.594939230942	695.076169496653	634.142146489681	537.877092785834	566.805726830973	752.397513234933	713.687881583625	814.145466499979	718.978869559527	817.977066878194	753.190205243383	794.753946468378	747.899840289824	565.431264652326	572.518239308144	621.051035735678	552.501321944459	327.72156138158	317.93747240568	473.794115848451	651.530411322304	336.860463198385	508.825306254996	734.488895051703	717.967503973942	823.191189347755
"YDR460W"	990.042193125777	1150.74713029268	850.66689810164	986.939537846616	944.999533181742	809.999295095202	992.505936237325	901.007535542582	948.621235095995	1251.55580997399	1235.70467154462	1282.97036893148	1475.69604137939	1371.28623509876	1052.15192712294	1235.18437817586	1105.60733834264	1278.17470002076	993.095640550243	782.293517629766	851.033032732527	1195.36103288429	999.214932247971	890.125473097713	1439.73192966335	1409.19123272822	1529.23594021141
"YDR461C-A"	398.301590003678	546.473523061362	343.237838480349	208.775671467553	210.990461811018	173.432863423494	235.774335944587	247.261943225823	406.667685754218	987.744441815198	603.578519434337	1055.1940073458	1544.17605375713	1684.20818360994	950.95258146073	3011.25615370913	3187.15201855562	2253.06923824448	1009.64723455941	692.350680041317	602.908626091513	1371.30623397788	1257.54350832035	438.686479578242	1222.47696639436	1380.39024403013	1266.44798361193
"YDR461W"	6.85413826010154	11.3848650637784	10.9460814093961	11.1644744100296	5.94339329045121	1.93779735668709	9.53499152717081	8.42938442815305	11.3413298815917	14.2433367785264	11.6520949697748	21.103880146916	18.3256371151689	18.02168289855	12.8507105602801	113.871031022614	172.893328629713	72.3840869545809	3.31031880183414	18.8252450766521	8.98187897343036	7.46434186457631	12.3997716514743	3.82575418236839	39.2730125909329	26.0580373935146	37.9934395083579
"YDR462W"	1108.08568538308	1215.55328527111	982.801737972208	1293.96258412243	1259.00881202725	1034.7837884709	1197.07484536572	1029.32149850447	1314.7841712731	1183.43550364191	983.436815448997	1459.80633016254	2004.24599606953	2263.35953857698	1619.99270000531	2547.86431913099	2723.06992591797	2247.571712653	1943.15713667664	1690.08866910388	1457.30986343908	2101.74540215427	1701.86865916485	1244.64536066385	2618.75790340391	2676.43473544441	2575.63858667076
"YDR463W"	2314.41401916095	2387.31862798922	2126.6672452541	2325.56001960916	2252.54605708101	1967.83321571574	2273.66207052446	2113.90229492683	2324.16253073476	2501.25379341165	2738.24231789709	2537.55965766539	2848.18981058388	2908.04428590238	2264.13456683936	5059.35317001865	4467.92759774678	4538.20737577264	2426.46368174443	1351.23425772414	2148.91454439321	2537.87623395595	1759.73426020506	1807.031225472	3761.85324860383	4041.0530094732	3136.04181941904
"YDR464C-A"	6.85413826010153	4.37879425529937	12.5098073250241	14.5138167330385	7.92452438726828	0	0	12.1757775073322	13.7716148562185	10.5276837058673	6.40865223337616	17.4652801215857	24.1126804146959	57.3417183135681	8.83486351019259	9.48925258521785	2.27491221881201	24.7388651616922	13.2412752073366	18.8252450766521	22.4546974335759	13.8623491770703	20.6662860857905	15.3030167294736	32.5882444903486	32.2296778288207	47.4917993854474
"YDR464W"	1035.73644819312	1069.30155714411	928.071330925227	1202.41389396019	1119.33906970164	1404.90308359814	1054.91678986972	1310.3009794429	1185.97906761788	1228.64261602593	1339.40831677562	960.590406687213	1910.68879606051	1930.77757235829	1880.21958885099	2437.15637230345	2049.69590914962	1961.70038189567	1291.02433271532	1618.97107659208	1517.93754650973	1283.86680070713	1322.64230949059	1970.26340391972	2330.47727906621	1939.2665723384	2380.92220919043
"YDR465C"	353.368905854124	300.385285913537	590.306533149576	1253.77047624632	1246.13145989794	1869.00555052469	640.578067143566	505.763065689183	453.65319526367	231.609041529081	149.146815613118	264.89008184405	111.882837124189	109.768432200259	1403.13695930059	151.828041363486	325.312447290117	400.403113913314	1016.26787216308	3009.94751836693	2235.36512951248	474.518875676637	1386.70779635654	2746.89150294051	136.202150049406	172.80593218857	231.126757009177
"YDR466W"	1347.98052448664	1316.26555314299	1308.83859138065	869.712556541306	803.348659759322	1001.84123340722	1091.32312115528	1090.20038604113	1351.2384458925	1496.16963725738	1589.34575387729	1413.95996984337	1758.29665583963	1507.26802424236	1463.3746650519	1587.86826592645	1237.55224703373	1734.4693241142	1161.92189944378	981.004437883316	1087.93009065675	1376.63790673829	1010.58138959516	1261.22362878745	1656.98689293234	1680.05767405555	1544.2750100168
